experiment_id,group,step,description,split,eval_recipe_id,n_runs,n_seeds,seeds,runs_per_seed_max,hosts,n_runs_excluded,per_class_kind,per_class_metric,arm,control_of,pairing_provenance,control_note_value,delta_method,n_command_variants,AP_common_mean,AP_common_pstd,AP_common_min,AP_common_max,AP_rare_mean,AP_rare_pstd,AP_rare_min,AP_rare_max,accuracy_mean,accuracy_pstd,accuracy_min,accuracy_max,best_epoch_mean,best_epoch_pstd,best_epoch_min,best_epoch_max,control_init_mAP_mean,control_init_mAP_pstd,control_init_mAP_min,control_init_mAP_max,control_mAP_mean,control_mAP_pstd,control_mAP_min,control_mAP_max,delta_control_mean,delta_control_pstd,delta_control_min,delta_control_max,delta_detection_mean,delta_detection_pstd,delta_detection_min,delta_detection_max,edit_score_mean,edit_score_pstd,edit_score_min,edit_score_max,frame_acc_inline_mean,frame_acc_inline_pstd,frame_acc_inline_min,frame_acc_inline_max,init_mAP_mean,init_mAP_pstd,init_mAP_min,init_mAP_max,injection_effect_mean,injection_effect_pstd,injection_effect_min,injection_effect_max,jaccard_mean,jaccard_pstd,jaccard_min,jaccard_max,mAP_mean,mAP_pstd,mAP_min,mAP_max,mAP_50_mean,mAP_50_pstd,mAP_50_min,mAP_50_max,mAP_75_mean,mAP_75_pstd,mAP_75_min,mAP_75_max,macro_f1_mean,macro_f1_pstd,macro_f1_min,macro_f1_max,seg_f1_10_mean,seg_f1_10_pstd,seg_f1_10_min,seg_f1_10_max,seg_f1_25_mean,seg_f1_25_pstd,seg_f1_25_min,seg_f1_25_max,seg_f1_50_mean,seg_f1_50_pstd,seg_f1_50_min,seg_f1_50_max,sigma2_d_mean,sigma2_d_pstd,sigma2_d_min,sigma2_d_max,sigma2_p_mean,sigma2_p_pstd,sigma2_p_min,sigma2_p_max,sticky_accuracy_mean,sticky_accuracy_pstd,sticky_accuracy_min,sticky_accuracy_max,sticky_edit_score_mean,sticky_edit_score_pstd,sticky_edit_score_min,sticky_edit_score_max,sticky_jaccard_mean,sticky_jaccard_pstd,sticky_jaccard_min,sticky_jaccard_max,sticky_macro_f1_mean,sticky_macro_f1_pstd,sticky_macro_f1_min,sticky_macro_f1_max,sticky_seg_f1_10_mean,sticky_seg_f1_10_pstd,sticky_seg_f1_10_min,sticky_seg_f1_10_max,sticky_seg_f1_25_mean,sticky_seg_f1_25_pstd,sticky_seg_f1_25_min,sticky_seg_f1_25_max,sticky_seg_f1_50_mean,sticky_seg_f1_50_pstd,sticky_seg_f1_50_min,sticky_seg_f1_50_max,tool_mAP_mean,tool_mAP_pstd,tool_mAP_min,tool_mAP_max,delta_AP_common,delta_pstd_AP_common,delta_AP_rare,delta_pstd_AP_rare,delta_accuracy,delta_pstd_accuracy,delta_best_epoch,delta_pstd_best_epoch,delta_control_init_mAP,delta_pstd_control_init_mAP,delta_control_mAP,delta_pstd_control_mAP,delta_delta_control,delta_pstd_delta_control,delta_delta_detection,delta_pstd_delta_detection,delta_edit_score,delta_pstd_edit_score,delta_frame_acc_inline,delta_pstd_frame_acc_inline,delta_init_mAP,delta_pstd_init_mAP,delta_injection_effect,delta_pstd_injection_effect,delta_jaccard,delta_pstd_jaccard,delta_mAP,delta_pstd_mAP,delta_mAP_50,delta_pstd_mAP_50,delta_mAP_75,delta_pstd_mAP_75,delta_macro_f1,delta_pstd_macro_f1,delta_seg_f1_10,delta_pstd_seg_f1_10,delta_seg_f1_25,delta_pstd_seg_f1_25,delta_seg_f1_50,delta_pstd_seg_f1_50,delta_sigma2_d,delta_pstd_sigma2_d,delta_sigma2_p,delta_pstd_sigma2_p,delta_sticky_accuracy,delta_pstd_sticky_accuracy,delta_sticky_edit_score,delta_pstd_sticky_edit_score,delta_sticky_jaccard,delta_pstd_sticky_jaccard,delta_sticky_macro_f1,delta_pstd_sticky_macro_f1,delta_sticky_seg_f1_10,delta_pstd_sticky_seg_f1_10,delta_sticky_seg_f1_25,delta_pstd_sticky_seg_f1_25,delta_sticky_seg_f1_50,delta_pstd_sticky_seg_f1_50,delta_tool_mAP,delta_pstd_tool_mAP
transfer/b1_mtl/b1_naive_mtl_fixed@val,transfer,b1_mtl,b1_naive_mtl_fixed,val,,3,3,"42,123,456",1,lecun,0,tool,AP,unknown,,not_determinable,,,1,,,,,,,,,0.8682068206820682,0.0035884502596919996,0.8653465346534653,0.8732673267326733,,,,,,,,,,,,,,,,,,,,,37.460054748488965,2.600837237994438,33.782267115600455,39.34299516908212,0.8682068206820682,0.0035884502596919996,0.8653465346534653,0.8732673267326733,,,,,,,,,0.6103275350425823,0.015079465960851426,0.5930934638917852,0.6298223247140092,0.7072149832669586,0.004065491395166525,0.701468625659661,0.7102520556734373,,,,,,,,,0.6965055845800472,0.010861146091607635,0.684186291214865,0.7106102296812535,0.4176978741722953,0.04808473072628715,0.35838455329980756,0.47615834457939715,0.39936549389522275,0.05093398772980471,0.3342646054510461,0.4586144849302744,0.371185139627912,0.05959581892151955,0.2958030669895077,0.44152046783625726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer/b1_mtl/b1_naive_mtl_uncertainty@val,transfer,b1_mtl,b1_naive_mtl_uncertainty,val,,3,3,"42,123,456",1,lecun,0,tool,AP,unknown,,not_determinable,,,1,,,,,,,,,0.8613861386138614,0.015878212147563214,0.838943894389439,0.8732673267326733,,,,,,,,,,,,,,,,,,,,,36.56123043623044,3.332360501671967,31.849747474747478,39.008547008547005,0.8613861386138614,0.015878212147563214,0.838943894389439,0.8732673267326733,,,,,,,,,0.5994317172062346,0.04097544135007336,0.5432627069720012,0.6398556675187355,0.7084275683597234,0.0047844640948121195,0.7021851616766687,0.7138095047934876,,,,,,,,,0.676577501293808,0.0428700272720009,0.6168919154911966,0.7156388620341269,0.3860721852941532,0.032099688287753655,0.3409356725146198,0.41283643892339544,0.3609830736260942,0.03516860102504006,0.31535087719298244,0.4009316770186335,0.3271224558981996,0.03338542471894253,0.2802631578947368,0.35555555555555557,15.586028416951498,0.02823708257256367,15.54832935333252,15.616283416748047,0.8769237995147705,0.0023537247919437863,0.8749191761016846,0.8802274465560913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_base_oracle_noise_p010/b2a_base_oracle_noise_p010@val~relation_detr_seed42,transfer,b2a_base_oracle_noise_p010,b2a_base_oracle_noise_p010,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9337733773377338,0.0039726006788268165,0.93003300330033,0.9392739273927393,,,,,,,,,,,,,,,,,,,,,42.85326582740376,4.90391955070556,38.958333333333336,49.77011494252874,,,,,,,,,,,,,0.7345731692764148,0.011151618481619366,0.7200632719126439,0.7471792908212357,,,,,,,,,,,,,0.784602414831866,0.007207701293505817,0.7754997503391153,0.7931264742591487,0.5135848881462917,0.0566916272942182,0.46228070175438596,0.5925925925925926,0.5135848881462917,0.0566916272942182,0.46228070175438596,0.5925925925925926,0.4737727807172252,0.05594137681230142,0.4274018379281537,0.5524691358024691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03647188248236588,,,,,,,,,,,,2.936652875703089,,,,,,,,0.10241255975817709,,,,,,,,0.0905787259310209,,0.06953476568527939,,0.0883293537792415,,0.11321506860644365,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_base_oracle_noise_p020/b2a_base_oracle_noise_p020@val~relation_detr_seed42,transfer,b2a_base_oracle_noise_p020,b2a_base_oracle_noise_p020,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9157315731573157,0.003898799812248505,0.9102310231023102,0.9188118811881189,,,,,,,,,,,,,,,,,,,,,42.46298654141791,6.05511641082964,33.89978213507625,46.76190476190476,,,,,,,,,,,,,0.6791511052344439,0.008062940493369317,0.6704253407937842,0.6898710536251083,,,,,,,,,,,,,0.7399317178112429,0.006662130297286325,0.7305651202234319,0.7454959861665068,0.4942893703910653,0.0677001230369657,0.3991928974979822,0.5514529914529914,0.4729004815021764,0.06596419213889923,0.3825262308313156,0.5381196581196581,0.4270653373619475,0.06723091580317331,0.3373284907183212,0.49914529914529915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01843007830194776,,,,,,,,,,,,2.5463735897172413,,,,,,,,0.04699049571620617,,,,,,,,0.0459080289103978,,0.05023924793005302,,0.04764494713512624,,0.06650762525116599,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_base_oracle_noise_p030/b2a_base_oracle_noise_p030@val~relation_detr_seed42,transfer,b2a_base_oracle_noise_p030,b2a_base_oracle_noise_p030,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9091309130913091,0.0008232469497852397,0.9082508250825082,0.9102310231023102,,,,,,,,,,,,,,,,,,,,,41.23524675570712,3.3023380314817343,37.53907360045468,45.555555555555564,,,,,,,,,,,,,0.6739262586385798,0.0050184138505493985,0.6673739381750573,0.6795639943551726,,,,,,,,,,,,,0.7360971223762119,0.006464315193364851,0.7287325288906547,0.7444701683633136,0.4537068032714427,0.04657133056065222,0.4126553672316384,0.51883541295306,0.4537068032714427,0.04657133056065222,0.4126553672316384,0.51883541295306,0.3823630791128298,0.04872596788539227,0.3407909604519774,0.45074272133095655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011829418235941191,,,,,,,,,,,,1.3186338040064456,,,,,,,,0.041765649120342085,,,,,,,,0.04207343347536685,,0.009656680810430418,,0.028451268904392535,,0.02180536700204827,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_base_oracle_top3noise_p010/b2a_base_oracle_top3noise_p010@val~relation_detr_seed42,transfer,b2a_base_oracle_top3noise_p010,b2a_base_oracle_top3noise_p010,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9414741474147414,0.002546938812495096,0.9379537953795379,0.9438943894389439,,,,,,,,,,,,,,,,,,,,,46.730158730158735,2.353492443536587,44.44444444444445,49.96825396825397,,,,,,,,,,,,,0.7524858640364811,0.003672386832135288,0.7472938417022411,0.7551905749176123,,,,,,,,,,,,,0.795855044887908,0.0025869374642624094,0.7922109422212867,0.7979577294023451,0.5411328357383149,0.02813487001242936,0.5186206896551724,0.580801209372638,0.5326990528684419,0.0245297959793303,0.5122807017543859,0.5671957671957673,0.5204573374688317,0.033720300943122755,0.48888888888888893,0.5671957671957673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044172652559373526,,,,,,,,,,,,6.813545778458064,,,,,,,,0.12032525451824339,,,,,,,,0.10183135598706294,,0.09708271327730267,,0.10744351850139172,,0.1598996253580502,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_base_oracle_top3noise_p020/b2a_base_oracle_top3noise_p020@val~relation_detr_seed42,transfer,b2a_base_oracle_top3noise_p020,b2a_base_oracle_top3noise_p020,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9331133113311331,0.002040400109019948,0.9313531353135314,0.935973597359736,,,,,,,,,,,,,,,,,,,,,40.17374202858074,3.408949205134509,35.35353535353536,42.65873015873016,,,,,,,,,,,,,0.7303627910450889,0.004704737726056961,0.7243316716926887,0.7358116684408447,,,,,,,,,,,,,0.7803194483222948,0.003986300517685572,0.7757965013848761,0.785495214325552,0.46454339657740734,0.03525004929840914,0.41504877813194246,0.49444444444444446,0.4565191068354858,0.0385994688803052,0.4035545252583792,0.49444444444444446,0.4147588450546849,0.03805539015105354,0.3609581763739979,0.44285714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035811816475765146,,,,,,,,,,,,0.25712907688006936,,,,,,,,0.09820218152685123,,,,,,,,0.08629575942144974,,0.020493274116395066,,0.03126357246843564,,0.054201132943903385,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_base_oracle_top3noise_p030/b2a_base_oracle_top3noise_p030@val~relation_detr_seed42,transfer,b2a_base_oracle_top3noise_p030,b2a_base_oracle_top3noise_p030,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9271727172717271,0.003064551876168143,0.9240924092409241,0.9313531353135314,,,,,,,,,,,,,,,,,,,,,38.59785939894299,0.7313484423049343,37.94934640522876,39.61988304093567,,,,,,,,,,,,,0.7167447799292446,0.0033543867899651705,0.7135366464718461,0.7213751936133803,,,,,,,,,,,,,0.769773929170022,0.0019735768002959496,0.7670306892737547,0.7715910648122061,0.44989396568343937,0.00896435478791164,0.43742690058479533,0.4581196581196581,0.4313290348378067,0.011781517161404445,0.41988304093567247,0.4475376475376475,0.4079300816142921,0.013291150718637599,0.3964912280701755,0.4265664160401002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0298712224163592,,,,,,,,,,,,-1.3187535527576841,,,,,,,,0.08458417041100685,,,,,,,,0.07575024026917687,,0.005843843222427092,,0.006073500470756554,,0.04737236950351059,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase/b2a_det2phase_toolpresence@val~relation_detr_seed42,transfer,b2a_det2phase,b2a_det2phase_toolpresence,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9368536853685369,0.0011218964826386654,0.9353135313531353,0.9379537953795379,,,,,,,,,,,,,,,,,,,,,43.02982202982203,3.1253648721650755,40.63492063492063,47.44444444444445,,,,,,,,,,,,,0.7446626570045618,0.0024814218508185802,0.7415913981516912,0.7476685613701081,,,,,,,,,,,,,0.7903266760612341,0.0017608637727615682,0.7886815863627626,0.7927682396726599,0.4871264367816092,0.026325454604724834,0.45555555555555555,0.52,0.4788505747126437,0.021109500139028653,0.45555555555555555,0.5066666666666667,0.4593358876117497,0.025138797596424834,0.43333333333333335,0.49333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03955219051316894,,,,,,,,,,,,3.1132090781213577,,,,,,,,0.11250204748632409,,,,,,,,0.09630298716038899,,0.04307631432059694,,0.053595040345593536,,0.09877817550096818,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_oracletool/b2a_det2phase_oracletool@val~relation_detr_seed42,transfer,b2a_det2phase_oracletool,b2a_det2phase_oracletool,val,4ac382e09c21,8,5,"42,123,456,789,1000",2,"efros,lecun",0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,2,,,,,,,,,0.9575907590759076,0.003126616389685883,0.9518151815181518,0.9617161716171617,,,,,,,,,,,,,,,,,,,,,54.0634230605495,3.8682724837745335,46.10472541507025,58.64197530864198,,,,,,,,,,,,,0.7961496033098547,0.005790046674856356,0.7852605101595961,0.8059375755552337,,,,,,,,,,,,,0.8244215227243904,0.003360921329971693,0.8182186380792239,0.8300697920334031,0.6193932773834735,0.0382087609858204,0.5384960718294053,0.6632478632478632,0.6161567263528048,0.037004077662368094,0.5384960718294053,0.6562091503267974,0.5741954663890938,0.04633681055698691,0.4958473625140292,0.6431372549019607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06028926422053971,,,,,,,,,,,,14.146810108848832,,,,,,,,0.16398899379161702,,,,,,,,0.1303978338235453,,0.17534315492246122,,0.19090119198575467,,0.21363775427831228,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_hires_seed42,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,3,3,"42,123,456",1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_hires_seed42,from_config_yaml,,paired,1,,,,,,,,,0.9311331133113311,0.0015557904976601894,0.93003300330033,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,44.389563967324264,6.6463007510990435,38.1029810298103,53.584229390681,,,,,,,,,,,,,0.732455575176253,0.006259154479125598,0.7236490359121955,0.7376329067136209,,,,,,,,,,,,,0.779266067990699,0.005370659510919721,0.7717608976881605,0.7840287469102736,0.5341991341991342,0.0658180572126599,0.48138528138528147,0.626984126984127,0.5121212121212121,0.06442135530084635,0.4639249639249639,0.6031746031746031,0.48600288600288605,0.06618087698144064,0.43362193362193363,0.5793650793650794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02354235423542354,0.0022437929652773672,,,,,,,,,,,2.7828620272889943,8.409554128573399,,,,,,,0.05954956138832568,0.010203292191327321,,,,,,,0.06149725670307282,0.012397550222790958,0.06065576398909737,0.07988656251566993,0.07378481358873512,0.0714159740846151,0.105058710352828,0.10518418559921326,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed123,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,3,3,"42,123,456",1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed123,from_config_yaml,,unpaired,1,,,,,,,,,0.9342134213421343,0.0024892647962562403,0.9306930693069307,0.935973597359736,,,,,,,,,,,,,,,,,,,,,43.657205592689465,3.9302984826428933,38.4984984984985,48.02867383512545,,,,,,,,,,,,,0.7471700109436668,0.009510063337485155,0.733724351623087,0.7541623607342787,,,,,,,,,,,,,0.7916288758723496,0.007799282475515394,0.7806023759687825,0.7973775734972929,0.5126957177890964,0.02057128519547199,0.48771121351766517,0.5380952380952381,0.5087970823115135,0.02137317206782738,0.48771121351766517,0.5380952380952381,0.43586924299997304,0.02421631294410661,0.4030337941628264,0.4607142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026732673267326756,,,,,,,,,,,,3.818165544585092,,,,,,,,0.0772343959597418,,,,,,,,0.06417984779949848,,0.06926158163787338,,0.07233442161916098,,0.05755002875638904,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed42,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,8,3,"42,123,456",4,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.938036303630363,0.0018504671198024405,0.935973597359736,0.9425742574257425,,,,,,,,,,,,,,,,,,,,,44.84860669805106,6.117800676085726,31.796536796536795,53.03030303030303,,,,,,,,,,,,,0.7554210124983112,0.004783239274831018,0.7471784115945229,0.7639697981534717,,,,,,,,,,,,,0.7980284641152279,0.003689428116457234,0.7916003012212924,0.8045674611098746,0.5334375177544664,0.0569540591052164,0.425925925925926,0.6417624521072797,0.5184190325103106,0.05495271467898123,0.4066022544283414,0.60727969348659,0.45971384089648454,0.05406101241246822,0.3502415458937198,0.5541187739463601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024504950495049527,,,,,,,,,,,,0.23337624990783468,,,,,,,,0.05877507478471866,,,,,,,,0.05050398994027616,,0.02059049643582711,,0.021018414800794638,,0.02749577753765653,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_augstrong_seed456,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,3,3,"42,123,456",1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_augstrong_seed456,from_config_yaml,,unpaired,1,,,,,,,,,0.9353135313531353,0.0014259055442041567,0.9333333333333333,0.9366336633663367,,,,,,,,,,,,,,,,,,,,,44.256294471811714,6.437771225830911,39.107142857142854,53.333333333333336,,,,,,,,,,,,,0.7487177771765204,0.0017756588821029704,0.7469922736367203,0.7511605368100053,,,,,,,,,,,,,0.7930569359706423,0.0014328098011594692,0.7915023684136023,0.7949597887929784,0.5368710778067503,0.0667827238502183,0.4890002784739627,0.6313131313131312,0.5289320382887635,0.06404350092454619,0.4773043720412142,0.6191919191919192,0.47439889004216496,0.06509455943455962,0.41687552213868,0.5654040404040405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02134213421342135,,,,,,,,,,,,2.2587765576271295,,,,,,,,0.05629294787678529,,,,,,,,0.04964459973458357,,0.012664078418591407,,0.01421120490850969,,0.02024827013067554,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed123,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,3,3,"42,123,456",1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed123,from_config_yaml,,unpaired,1,,,,,,,,,0.9403740374037404,0.0008232469497852397,0.9392739273927393,0.9412541254125413,,,,,,,,,,,,,,,,,,,,,44.455852789186125,4.35816620005997,38.35978835978836,48.2905982905983,,,,,,,,,,,,,0.7697677047853057,0.004018277847466932,0.7656491397948892,0.7752178429400712,,,,,,,,,,,,,0.8085228793793022,0.0025713769413782703,0.8060104111063009,0.8120558648076328,0.5420963638111593,0.04901080909991299,0.4734509271822705,0.5847222222222221,0.5319313074504508,0.041411354101133314,0.4734509271822705,0.5638888888888888,0.4518548424980936,0.043561150216702496,0.3933966530981457,0.4979166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04389438943894386,,,,,,,,,,,,4.077545910879245,,,,,,,,0.11576568519866726,,,,,,,,0.09666723382180742,,0.07831855809243965,,0.08909849317317647,,0.060508067984582525,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed42,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,9,5,"42,123,456,789,1000",3,"efros,lecun",0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,2,,,,,,,,,0.9369270260359369,0.0018698274710644725,0.933993399339934,0.9392739273927393,,,,,,,,,,,,,,,,,,,,,43.31280835965053,5.612936361613077,33.162393162393165,51.333333333333336,,,,,,,,,,,,,0.7446490489005801,0.005595483729892315,0.7378599220386397,0.7527664794741705,,,,,,,,,,,,,0.7905424423176497,0.004257277125884496,0.7853144824000488,0.7969485885117505,0.5035920800735615,0.056534846532847606,0.42371031746031745,0.6024691358024691,0.489440355597763,0.05926953172789311,0.40287698412698414,0.5901234567901233,0.4613526168618761,0.06562031451883309,0.37023809523809526,0.5733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039625531180568996,,,,,,,,,,,,3.396195407949861,,,,,,,,0.11248843938234243,,,,,,,,0.0965187534168046,,0.05954195761254921,,0.06418482123071284,,0.1007949047510946,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_det2phase_toolpresence/b2a_det2phase_toolpresence@val~relation_detr_seed456,transfer,b2a_det2phase_toolpresence,b2a_det2phase_toolpresence,val,4ac382e09c21,3,3,"42,123,456",1,efros,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed456,from_config_yaml,,unpaired,1,,,,,,,,,0.9258525852585259,0.0008232469497852397,0.9247524752475248,0.9267326732673268,,,,,,,,,,,,,,,,,,,,,39.984768318101644,1.0899841891370583,38.46801346801346,40.98124098124098,,,,,,,,,,,,,0.7264795137415397,0.004373612289628688,0.7216979729524761,0.7322681330809008,,,,,,,,,,,,,0.7767490279585844,0.002432273063978689,0.7737320893339742,0.7796884023649246,0.48408257412416944,0.042150398272190144,0.45407925407925415,0.5436917974231407,0.466520113204723,0.04260094706876408,0.42168978562421183,0.523791299910703,0.41191906897803643,0.04322779788485302,0.3632618747372846,0.46829952800102054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03784378437843794,,,,,,,,,,,,3.2516280923143626,,,,,,,,0.09617674985392022,,,,,,,,0.09050839111459175,,0.021199573503206948,,0.0164656907632158,,0.023892526720437846,,,,,,,,,,,,,,,,,,,,,
transfer/b2a_mask_dim_00/b2a_mask_dim_00@val~relation_detr_seed42,transfer,b2a_mask_dim_00,b2a_mask_dim_00,val,4ac382e09c21,3,3,"42,123,456",1,lecun,0,phase,F1,injection,phase1/s4_phase_baseline/frozen_tecno_phase_baseline@val~relation_detr_seed42,from_config_yaml,,unpaired,1,,,,,,,,,0.9282728272827283,0.0006223161990640862,0.9273927392739274,0.9287128712871288,,,,,,,,,,,,,,,,,,,,,41.66472066472066,6.740675473483962,34.572649572649574,50.72727272727273,,,,,,,,,,,,,0.7134974207206217,0.00574829442711407,0.7058191002149792,0.7196489128896388,,,,,,,,,,,,,0.7628213689447644,0.0064710121910095085,0.7539713758156381,0.769263594890212,0.48794687988236374,0.06298601405423646,0.4273504273504274,0.5747863247863246,0.4725645620806911,0.06246663172323658,0.4273504273504274,0.5608974358974358,0.43023389394357137,0.09241578429433733,0.36239316239316244,0.5608974358974358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030971332427360387,,,,,,,,,,,,1.7481077130199907,,,,,,,,0.08133681120238401,,,,,,,,0.06879768004391928,,0.04389675742135146,,0.04730902771364093,,0.06967618183278984,,,,,,,,,,,,,,,,,,,,,
