experiment_id,metric,verdict_pstd,ratio_pstd,n_seeds,sigma_source,sigma_interpretation,determinism_class,pstd,pstd_over_median,a1_source,a2_seeds,a3_interp,a4_ratio,a5_sigma,a6_det,total,fragility,entrypoints
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,seg_f1_10,not_significant,0.057257668041965415,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03547180695250412,1.2327,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,seg_f1_25,not_significant,0.28784866681564436,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03072121673422235,1.1308,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_07/t1a_region_mask_07@val~relation_detr_seed42,seg_f1_50,significant,1.6958152543917977,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02520695456393776,0.7298,0,1,2,2,1,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,accuracy,significant,18.905707468319125,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0027491953606977636,0.7608,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,edit_score,significant,1.4089146533856283,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.7611633165670866,1.4262,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,jaccard,significant,29.028678523376616,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00479754602249798,0.5199,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,macro_f1,significant,16.147787267590765,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007134090826344939,0.8188,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,seg_f1_10,not_significant,0.31136724627616935,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.032243889092587553,1.1205,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,seg_f1_25,not_significant,0.8800555941569959,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.029769894246772562,1.0958,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_08/t1a_region_mask_08@val~relation_detr_seed42,seg_f1_50,significant,1.9697485830696007,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03301980309553074,0.9560,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,accuracy,significant,25.881721095052974,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0016766514490065285,0.4640,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,edit_score,significant,1.5278455607285448,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.8450325640396097,0.6996,0,1,2,2,1,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,jaccard,significant,34.37711765318467,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003384232030882473,0.3667,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,macro_f1,significant,19.704600670195042,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00523414534151765,0.6007,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,seg_f1_10,not_significant,0.7505541084419554,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.015227606620549831,0.5292,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,seg_f1_25,not_significant,0.8883107261168544,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01609242694720225,0.5924,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_09/t1a_region_mask_09@val~relation_detr_seed42,seg_f1_50,significant,3.2301750819758155,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01432916884703572,0.4149,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,accuracy,significant,13.122650883791115,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0035583477472134507,0.9848,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,edit_score,significant,24.82858934336243,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.44176335956548346,0.1675,0,1,2,0,3,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,jaccard,significant,11.782134033968783,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01069934946482452,1.1594,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,macro_f1,significant,9.747645402761,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011015795067476299,1.2643,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,seg_f1_10,significant,10.56963936418809,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0051635921637266284,0.1794,0,1,2,0,3,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,seg_f1_25,significant,10.391272063089376,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.004593072952336954,0.1691,0,1,2,0,3,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_10/t1a_region_mask_10@val~relation_detr_seed42,seg_f1_50,not_significant,1.258378818566239,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.018184862413300928,0.5265,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,accuracy,significant,30.671479733923004,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0016658927347838065,0.4610,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,edit_score,significant,2.982668718151816,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.2159393309618522,0.8403,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,jaccard,significant,37.68065937766864,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0036754751368277367,0.3983,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,macro_f1,significant,18.890778771751602,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006095860103215846,0.6996,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,seg_f1_10,not_significant,0.004792091486364253,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.014753993727944371,0.5127,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,seg_f1_25,not_significant,0.42076231101881706,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02364415751100631,0.8703,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_11/t1a_region_mask_11@val~relation_detr_seed42,seg_f1_50,significant,3.317182464868632,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.015759445070306223,0.4563,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,accuracy,significant,15.86481823565596,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0032622788670904593,0.9028,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,edit_score,significant,2.457909637184623,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.183928362143256,0.8281,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,jaccard,significant,19.94574231547679,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006747344161310224,0.7312,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,macro_f1,significant,17.271002806428065,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006483963601663068,0.7442,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,seg_f1_10,not_significant,0.30529875448251476,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02254764858535334,0.7835,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,seg_f1_25,not_significant,1.2936886979423174,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.017427245396225647,0.6415,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_12/t1a_region_mask_12@val~relation_detr_seed42,seg_f1_50,significant,3.062655541841779,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.017925798007757534,0.5190,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,accuracy,significant,18.0617748733066,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002865469292107106,0.7930,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,edit_score,significant,2.557952125048586,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.8101432912035458,0.6864,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,jaccard,significant,17.968851204928285,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007769287378248819,0.8419,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,macro_f1,significant,17.356367580057178,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0066749921793819835,0.7661,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,seg_f1_10,not_significant,0.4519490422317131,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.021649442902831283,0.7523,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,seg_f1_25,not_significant,1.1217104326442053,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.017252002710826962,0.6350,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_13/t1a_region_mask_13@val~relation_detr_seed42,seg_f1_50,significant,2.7732462280936363,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.023200948824890787,0.6717,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,accuracy,significant,14.163787139996744,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003685137650608906,1.0198,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,edit_score,not_significant,0.9551938927531055,3,paired_delta,mixed_with_nondeterminism,uncontrolled,5.7826248170468935,2.1928,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,jaccard,significant,11.834103084094131,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011570725279261637,1.2539,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,macro_f1,significant,10.574060679421784,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.010739912563606978,1.2326,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,seg_f1_10,not_significant,0.0825636325969524,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0395525335532573,1.3745,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,seg_f1_25,not_significant,0.3601399052427227,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04648050826722389,1.7109,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_14/t1a_region_mask_14@val~relation_detr_seed42,seg_f1_50,significant,1.3977890672336464,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0422583700976222,1.2235,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,accuracy,significant,4.866426901166012,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0039890102802794015,1.1039,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,edit_score,significant,2.4422389688379242,3,paired_delta,mixed_with_nondeterminism,uncontrolled,2.249501997609971,0.8530,0,1,2,1,0,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,jaccard,significant,3.8417251093184515,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009148723297444417,0.9914,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,macro_f1,significant,3.3581300828246983,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012757945675499222,1.4642,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,seg_f1_10,significant,3.688870596845713,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.009510045018663602,0.3305,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,seg_f1_25,significant,6.1263959205096326,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.007981361643983257,0.2938,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_mask_top3/t1a_region_mask_top3@val~relation_detr_seed42,seg_f1_50,not_significant,0.7236085331820742,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.019372349961235616,0.5609,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,accuracy,significant,13.212163084057854,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.003883952758494929,1.0749,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,edit_score,significant,1.2348717976739216,3,paired_delta,mixed_with_nondeterminism,uncontrolled,3.320741011734505,1.2592,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,jaccard,significant,11.897594913081239,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.011264723516635222,1.2207,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,macro_f1,significant,13.504983104334903,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.008250939413519016,0.9470,0,1,2,0,0,1,4,要注意,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,seg_f1_10,not_significant,0.47794002665459245,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.03887378067117857,1.3509,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,seg_f1_25,not_significant,0.9520506433610467,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.029322617260580625,1.0794,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_only/t1a_region_only@val~relation_detr_seed42,seg_f1_50,significant,1.7444203524266682,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.04209335772927803,1.2187,0,1,2,2,0,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,accuracy,not_significant,0.20736615181700335,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.0023645843039670684,0.6544,0,1,2,3,1,1,8,脆い,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,edit_score,significant,4.154979996332755,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.1134000059251232,0.4222,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,jaccard,significant,2.4663256101675968,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.006554316276205338,0.7103,0,1,2,1,1,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,macro_f1,not_significant,0.5325503728017181,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00905435517066569,1.0392,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,seg_f1_10,significant,3.023109323480596,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.018742452984538825,0.6513,0,1,2,0,1,1,5,要注意,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,seg_f1_25,significant,5.454713850647027,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.012121319829498102,0.4462,0,1,2,0,2,1,6,脆い,scripts/train_t1a.py
transfer/t1a_region_only_mask_top3/t1a_region_only_mask_top3@val~relation_detr_seed42,seg_f1_50,significant,1.3190760578127685,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02721811962245305,0.7880,0,1,2,3,0,1,7,脆い,scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,accuracy,significant,23.728352945552633,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.00217189281432493,0.6011,0,1,2,0,1,1,5,要注意,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,edit_score,significant,2.8272062466312873,3,paired_delta,mixed_with_nondeterminism,uncontrolled,1.0468866626747404,0.3970,0,1,2,1,2,1,7,脆い,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,jaccard,significant,24.20119367259016,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.005487116823033686,0.5946,0,1,2,0,1,1,5,要注意,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,macro_f1,significant,37.22587063789241,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.002983373781954879,0.3424,0,1,2,0,2,1,6,脆い,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,seg_f1_10,not_significant,0.8893571702818458,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.01873906324310242,0.6512,0,1,2,3,1,1,8,脆い,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,seg_f1_25,significant,1.7558172993719139,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.016697753486724826,0.6146,0,1,2,2,1,1,7,脆い,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
transfer/t1a_regiontoken/t1a_regiontoken@val~relation_detr_seed42,seg_f1_50,significant,2.682561420250986,3,paired_delta,mixed_with_nondeterminism,uncontrolled,0.02618186243520247,0.7580,0,1,2,1,0,1,5,要注意,/home/ubuntu/slocal2/m2/scripts/train_t1a.py;scripts/train_t1a.py
